Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
Otras infecciones de las vias respiratorias inferiores,Albacete,Hombres,1284,201085,0.64,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Albacete,Mujeres,1391,200505,0.69,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Ciudad Real,Hombres,1460,262148,0.56,4.3717,11.86631
Otras infecciones de las vias respiratorias inferiores,Ciudad Real,Mujeres,1948,264134,0.74,4.3717,11.86631
Otras infecciones de las vias respiratorias inferiores,Cuenca,Hombres,361,108781,0.33,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Cuenca,Mujeres,460,105971,0.43,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Guadalajara,Hombres,437,132200,0.33,3.2630999999999997,5.2560400000000005
Otras infecciones de las vias respiratorias inferiores,Guadalajara,Mujeres,400,125531,0.32,3.2630999999999997,5.2560400000000005
Otras infecciones de las vias respiratorias inferiores,Toledo,Hombres,951,358439,0.27,2.9287,6.33242
Otras infecciones de las vias respiratorias inferiores,Toledo,Mujeres,982,347143,0.28,2.9287,6.33242
Otras infecciones de las vias respiratorias inferiores,Barcelona,Hombres,16356,2703747,0.6,5.6978,15.95868
Otras infecciones de las vias respiratorias inferiores,Barcelona,Mujeres,21656,2814529,0.77,5.6978,15.95868
Otras infecciones de las vias respiratorias inferiores,Girona,Hombres,2661,378879,0.7,3.4097999999999997,12.32667
Otras infecciones de las vias respiratorias inferiores,Girona,Mujeres,3012,372721,0.81,3.4097999999999997,12.32667
Otras infecciones de las vias respiratorias inferiores,Lleida,Hombres,3290,223077,1.47,3.2177000000000002,14.171609999999998
Otras infecciones de las vias respiratorias inferiores,Lleida,Mujeres,3655,215135,1.7,3.2177000000000002,14.171609999999998
Otras infecciones de las vias respiratorias inferiores,Tarragona,Hombres,4350,407510,1.07,4.3608,12.83207
Otras infecciones de las vias respiratorias inferiores,Tarragona,Mujeres,5010,399394,1.25,4.3608,12.83207
Otras infecciones de las vias respiratorias inferiores,Alicante,Hombres,4579,924452,0.5,3.5353,13.309829999999998
Otras infecciones de las vias respiratorias inferiores,Alicante,Mujeres,5026,928757,0.54,3.5353,13.309829999999998
Otras infecciones de las vias respiratorias inferiores,Castellón,Hombres,2093,297669,0.7,3.1679,12.65228
Otras infecciones de las vias respiratorias inferiores,Castellón,Mujeres,2037,296255,0.69,3.1679,12.65228
Otras infecciones de las vias respiratorias inferiores,Valencia,Hombres,5047,1265539,0.4,2.9603,12.747850000000001
Otras infecciones de las vias respiratorias inferiores,Valencia,Mujeres,5208,1296975,0.4,2.9603,12.747850000000001
Otras infecciones de las vias respiratorias inferiores,Badajoz,Hombres,1167,343428,0.34,5.2046,8.39911
Otras infecciones de las vias respiratorias inferiores,Badajoz,Mujeres,1363,348413,0.39,5.2046,8.39911
Otras infecciones de las vias respiratorias inferiores,Cáceres,Hombres,1067,206095,0.52,5.1063,9.82273
Otras infecciones de las vias respiratorias inferiores,Cáceres,Mujeres,793,206406,0.38,5.1063,9.82273
Otras infecciones de las vias respiratorias inferiores,A Coruña,Hombres,1354,549265,0.25,3.2630999999999997,12.468110000000001
Otras infecciones de las vias respiratorias inferiores,A Coruña,Mujeres,1338,591913,0.23,3.2630999999999997,12.468110000000001
Otras infecciones de las vias respiratorias inferiores,Lugo,Hombres,294,169176,0.17,3.2630999999999997,7.02206
Otras infecciones de las vias respiratorias inferiores,Lugo,Mujeres,283,178452,0.16,3.2630999999999997,7.02206
Otras infecciones de las vias respiratorias inferiores,Ourense,Hombres,394,158517,0.25,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Ourense,Mujeres,373,169670,0.22,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Pontevedra,Hombres,1344,463897,0.29,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Pontevedra,Mujeres,1188,491025,0.24,3.2630999999999997,11.81175
Otras infecciones de las vias respiratorias inferiores,Madrid,Hombres,15326,3097459,0.49,4.6842,12.361179999999997
Otras infecciones de las vias respiratorias inferiores,Madrid,Mujeres,15480,3328114,0.47,4.6842,12.361179999999997
Otras infecciones de las vias respiratorias inferiores,Murcia,Hombres,3750,737239,0.51,2.5646,13.12825
Otras infecciones de las vias respiratorias inferiores,Murcia,Mujeres,4188,724690,0.58,2.5646,13.12825
Otras infecciones de las vias respiratorias inferiores,Navarra,Hombres,1204,319090,0.38,3.2630999999999997,11.82105
Otras infecciones de las vias respiratorias inferiores,Navarra,Mujeres,1267,320933,0.39,3.2630999999999997,11.82105
Otras infecciones de las vias respiratorias inferiores,Álava,Hombres,1618,159551,1.01,2.9381,9.21949
Otras infecciones de las vias respiratorias inferiores,Álava,Mujeres,1836,161015,1.14,2.9381,9.21949
Otras infecciones de las vias respiratorias inferiores,Bizkaia,Hombres,4775,559733,0.85,10.496599999999999,11.787949999999999
Otras infecciones de las vias respiratorias inferiores,Bizkaia,Mujeres,6962,595976,1.17,10.496599999999999,11.787949999999999
Otras infecciones de las vias respiratorias inferiores,Gipuzkoa,Hombres,1482,346871,0.43,3.2630999999999997,10.795620000000001
Otras infecciones de las vias respiratorias inferiores,Gipuzkoa,Mujeres,1372,361550,0.38,3.2630999999999997,10.795620000000001
Otras infecciones de las vias respiratorias inferiores,La Rioja,Hombres,689,160318,0.43,3.2630999999999997,11.02105
Otras infecciones de las vias respiratorias inferiores,La Rioja,Mujeres,545,160633,0.34,3.2630999999999997,11.02105
Enfermedad crónica de amígdalas,Almería,Hombres,171,350979,0.05,5.455299999999999,14.133429999999999
Enfermedad crónica de amígdalas,Almería,Mujeres,182,338341,0.05,5.455299999999999,14.133429999999999
Enfermedad crónica de amígdalas,Cádiz,Hombres,363,620463,0.06,15.1766,15.8576
Enfermedad crónica de amígdalas,Cádiz,Mujeres,312,624899,0.05,15.1766,15.8576
Enfermedad crónica de amígdalas,Córdoba,Hombres,123,394505,0.03,4.0007,13.01471
Enfermedad crónica de amígdalas,Córdoba,Mujeres,92,408212,0.02,4.0007,13.01471
Enfermedad crónica de amígdalas,Granada,Hombres,189,458053,0.04,6.7975,19.43961
Enfermedad crónica de amígdalas,Granada,Mujeres,231,464408,0.05,6.7975,19.43961
Enfermedad crónica de amígdalas,Huelva,Hombres,233,257850,0.09,6.4065,17.635229999999996
Enfermedad crónica de amígdalas,Huelva,Mujeres,210,262130,0.08,6.4065,17.635229999999996
Enfermedad crónica de amígdalas,Jaén,Hombres,97,333760,0.03,3.7175000000000002,17.232229999999998
Enfermedad crónica de amígdalas,Jaén,Mujeres,101,333500,0.03,3.7175000000000002,17.232229999999998
Enfermedad crónica de amígdalas,Málaga,Hombres,462,789052,0.06,3.6226,12.4383
Enfermedad crónica de amígdalas,Málaga,Mujeres,492,809085,0.06,3.6226,12.4383
Enfermedad crónica de amígdalas,Sevilla,Hombres,376,947826,0.04,3.792,15.827900000000001
Enfermedad crónica de amígdalas,Sevilla,Mujeres,409,984746,0.04,3.792,15.827900000000001
Enfermedad crónica de amígdalas,Huesca,Hombres,122,114693,0.11,3.2630999999999997,10.09104
Enfermedad crónica de amígdalas,Huesca,Mujeres,86,111128,0.08,3.2630999999999997,10.09104
Enfermedad crónica de amígdalas,Teruel,Hombres,63,73240,0.09,3.2630999999999997,11.239230000000001
Enfermedad crónica de amígdalas,Teruel,Mujeres,40,69678,0.06,3.2630999999999997,11.239230000000001
Enfermedad crónica de amígdalas,Zaragoza,Hombres,678,481700,0.14,3.2630999999999997,11.80884
Enfermedad crónica de amígdalas,Zaragoza,Mujeres,517,493351,0.1,3.2630999999999997,11.80884
Enfermedad crónica de amígdalas,Asturias,Hombres,242,515503,0.05,1.2296,9.72262
Enfermedad crónica de amígdalas,Asturias,Mujeres,180,558801,0.03,1.2296,9.72262
Enfermedad crónica de amígdalas,Islas Baleares,Hombres,307,552593,0.06,5.261100000000001,10.8823
Enfermedad crónica de amígdalas,Islas Baleares,Mujeres,253,548122,0.05,5.261100000000001,10.8823
Enfermedad crónica de amígdalas,Las Palmas,Hombres,500,546215,0.09,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Las Palmas,Mujeres,444,542836,0.08,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Santa Cruz de Tenerife,Hombres,500,494731,0.1,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Santa Cruz de Tenerife,Mujeres,569,502146,0.11,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Cantabria,Hombres,224,290133,0.08,2.9034,11.64288
Enfermedad crónica de amígdalas,Cantabria,Mujeres,196,302254,0.06,2.9034,11.64288
Enfermedad crónica de amígdalas,Ávila,Hombres,129,86617,0.15,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Ávila,Mujeres,131,84748,0.15,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Burgos,Hombres,231,188155,0.12,3.2630999999999997,10.700000000000001
Enfermedad crónica de amígdalas,Burgos,Mujeres,173,184035,0.09,3.2630999999999997,10.700000000000001
Enfermedad crónica de amígdalas,León,Hombres,292,241096,0.12,1.8335000000000001,11.79924
Enfermedad crónica de amígdalas,León,Mujeres,300,251727,0.12,1.8335000000000001,11.79924
Enfermedad crónica de amígdalas,Palencia,Hombres,136,84416,0.16,3.2630999999999997,10.092
Enfermedad crónica de amígdalas,Palencia,Mujeres,214,85885,0.25,3.2630999999999997,10.092
Enfermedad crónica de amígdalas,Salamanca,Hombres,95,171226,0.06,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Salamanca,Mujeres,93,178399,0.05,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Segovia,Hombres,142,82478,0.17,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Segovia,Mujeres,129,80458,0.16,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Soria,Hombres,117,47977,0.24,1.6333,12.05892
Enfermedad crónica de amígdalas,Soria,Mujeres,100,46486,0.22,1.6333,12.05892
Enfermedad crónica de amígdalas,Valladolid,Hombres,540,261249,0.21,1.1134,10.22991
Enfermedad crónica de amígdalas,Valladolid,Mujeres,508,271394,0.19,1.1134,10.22991
Enfermedad crónica de amígdalas,Zamora,Hombres,189,95062,0.2,1.5228,5.64784
Enfermedad crónica de amígdalas,Zamora,Mujeres,160,96244,0.17,1.5228,5.64784
Enfermedad crónica de amígdalas,Albacete,Hombres,163,201085,0.08,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Albacete,Mujeres,144,200505,0.07,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Ciudad Real,Hombres,245,262148,0.09,4.3717,11.86631
Enfermedad crónica de amígdalas,Ciudad Real,Mujeres,207,264134,0.08,4.3717,11.86631
Enfermedad crónica de amígdalas,Cuenca,Hombres,58,108781,0.05,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Cuenca,Mujeres,44,105971,0.04,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Guadalajara,Hombres,76,132200,0.06,3.2630999999999997,5.2560400000000005
Enfermedad crónica de amígdalas,Guadalajara,Mujeres,76,125531,0.06,3.2630999999999997,5.2560400000000005
Enfermedad crónica de amígdalas,Toledo,Hombres,226,358439,0.06,2.9287,6.33242
Enfermedad crónica de amígdalas,Toledo,Mujeres,192,347143,0.06,2.9287,6.33242
Enfermedad crónica de amígdalas,Barcelona,Hombres,1344,2703747,0.05,5.6978,15.95868
Enfermedad crónica de amígdalas,Barcelona,Mujeres,1196,2814529,0.04,5.6978,15.95868
Enfermedad crónica de amígdalas,Girona,Hombres,309,378879,0.08,3.4097999999999997,12.32667
Enfermedad crónica de amígdalas,Girona,Mujeres,249,372721,0.07,3.4097999999999997,12.32667
Enfermedad crónica de amígdalas,Lleida,Hombres,123,223077,0.06,3.2177000000000002,14.171609999999998
Enfermedad crónica de amígdalas,Lleida,Mujeres,101,215135,0.05,3.2177000000000002,14.171609999999998
Enfermedad crónica de amígdalas,Tarragona,Hombres,352,407510,0.09,4.3608,12.83207
Enfermedad crónica de amígdalas,Tarragona,Mujeres,299,399394,0.07,4.3608,12.83207
Enfermedad crónica de amígdalas,Alicante,Hombres,1109,924452,0.12,3.5353,13.309829999999998
Enfermedad crónica de amígdalas,Alicante,Mujeres,890,928757,0.1,3.5353,13.309829999999998
Enfermedad crónica de amígdalas,Castellón,Hombres,490,297669,0.16,3.1679,12.65228
Enfermedad crónica de amígdalas,Castellón,Mujeres,363,296255,0.12,3.1679,12.65228
Enfermedad crónica de amígdalas,Valencia,Hombres,1582,1265539,0.13,2.9603,12.747850000000001
Enfermedad crónica de amígdalas,Valencia,Mujeres,1472,1296975,0.11,2.9603,12.747850000000001
Enfermedad crónica de amígdalas,Badajoz,Hombres,453,343428,0.13,5.2046,8.39911
Enfermedad crónica de amígdalas,Badajoz,Mujeres,389,348413,0.11,5.2046,8.39911
Enfermedad crónica de amígdalas,Cáceres,Hombres,384,206095,0.19,5.1063,9.82273
Enfermedad crónica de amígdalas,Cáceres,Mujeres,351,206406,0.17,5.1063,9.82273
Enfermedad crónica de amígdalas,A Coruña,Hombres,663,549265,0.12,3.2630999999999997,12.468110000000001
Enfermedad crónica de amígdalas,A Coruña,Mujeres,589,591913,0.1,3.2630999999999997,12.468110000000001
Enfermedad crónica de amígdalas,Lugo,Hombres,112,169176,0.07,3.2630999999999997,7.02206
Enfermedad crónica de amígdalas,Lugo,Mujeres,117,178452,0.07,3.2630999999999997,7.02206
Enfermedad crónica de amígdalas,Ourense,Hombres,218,158517,0.14,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Ourense,Mujeres,170,169670,0.1,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Pontevedra,Hombres,816,463897,0.18,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Pontevedra,Mujeres,682,491025,0.14,3.2630999999999997,11.81175
Enfermedad crónica de amígdalas,Madrid,Hombres,2284,3097459,0.07,4.6842,12.361179999999997
Enfermedad crónica de amígdalas,Madrid,Mujeres,1968,3328114,0.06,4.6842,12.361179999999997
Enfermedad crónica de amígdalas,Murcia,Hombres,649,737239,0.09,2.5646,13.12825
Enfermedad crónica de amígdalas,Murcia,Mujeres,572,724690,0.08,2.5646,13.12825
Enfermedad crónica de amígdalas,Navarra,Hombres,445,319090,0.14,3.2630999999999997,11.82105
Enfermedad crónica de amígdalas,Navarra,Mujeres,309,320933,0.1,3.2630999999999997,11.82105
Enfermedad crónica de amígdalas,Álava,Hombres,130,159551,0.08,2.9381,9.21949
Enfermedad crónica de amígdalas,Álava,Mujeres,107,161015,0.07,2.9381,9.21949
Enfermedad crónica de amígdalas,Bizkaia,Hombres,290,559733,0.05,10.496599999999999,11.787949999999999
Enfermedad crónica de amígdalas,Bizkaia,Mujeres,294,595976,0.05,10.496599999999999,11.787949999999999
Enfermedad crónica de amígdalas,Gipuzkoa,Hombres,319,346871,0.09,3.2630999999999997,10.795620000000001
Enfermedad crónica de amígdalas,Gipuzkoa,Mujeres,305,361550,0.08,3.2630999999999997,10.795620000000001
Enfermedad crónica de amígdalas,La Rioja,Hombres,162,160318,0.1,3.2630999999999997,11.02105
Enfermedad crónica de amígdalas,La Rioja,Mujeres,119,160633,0.07,3.2630999999999997,11.02105
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Almería,Hombres,1011,350979,0.29,5.455299999999999,14.133429999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Almería,Mujeres,748,338341,0.22,5.455299999999999,14.133429999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Cádiz,Hombres,2325,620463,0.37,15.1766,15.8576
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Cádiz,Mujeres,1698,624899,0.27,15.1766,15.8576
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Córdoba,Hombres,719,394505,0.18,4.0007,13.01471
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Córdoba,Mujeres,515,408212,0.13,4.0007,13.01471
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Granada,Hombres,1077,458053,0.24,6.7975,19.43961
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Granada,Mujeres,729,464408,0.16,6.7975,19.43961
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huelva,Hombres,1109,257850,0.43,6.4065,17.635229999999996
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huelva,Mujeres,932,262130,0.36,6.4065,17.635229999999996
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Jaén,Hombres,938,333760,0.28,3.7175000000000002,17.232229999999998
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Jaén,Mujeres,570,333500,0.17,3.7175000000000002,17.232229999999998
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Málaga,Hombres,2312,789052,0.29,3.6226,12.4383
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Málaga,Mujeres,2114,809085,0.26,3.6226,12.4383
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Sevilla,Hombres,2776,947826,0.29,3.792,15.827900000000001
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Sevilla,Mujeres,2288,984746,0.23,3.792,15.827900000000001
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huesca,Hombres,404,114693,0.35,3.2630999999999997,10.09104
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huesca,Mujeres,245,111128,0.22,3.2630999999999997,10.09104
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Teruel,Hombres,281,73240,0.38,3.2630999999999997,11.239230000000001
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Teruel,Mujeres,165,69678,0.24,3.2630999999999997,11.239230000000001
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Zaragoza,Hombres,2731,481700,0.57,3.2630999999999997,11.80884
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Zaragoza,Mujeres,1528,493351,0.31,3.2630999999999997,11.80884
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Asturias,Hombres,1868,515503,0.36,1.2296,9.72262
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Asturias,Mujeres,1281,558801,0.23,1.2296,9.72262
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Islas Baleares,Hombres,1804,552593,0.33,5.261100000000001,10.8823
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Islas Baleares,Mujeres,1460,548122,0.27,5.261100000000001,10.8823
