Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
0,14,1,1328,624899,0.21,15.1766,15.8576
0,15,0,244,394505,0.06,4.0007,13.0147
0,15,1,668,408212,0.16,4.0007,13.0147
0,18,0,445,458053,0.1,6.7975,19.4396
0,18,1,1518,464408,0.33,6.7975,19.4396
0,20,0,218,257850,0.08,6.4065,17.6352
0,20,1,743,262130,0.28,6.4065,17.6352
0,23,0,226,333760,0.07,3.7175,17.2322
0,23,1,649,333500,0.19,3.7175,17.2322
0,31,0,570,789052,0.07,3.6226,12.4383
0,31,1,1987,809085,0.25,3.6226,12.4383
0,39,0,503,947826,0.05,3.792,15.8279
0,39,1,1132,984746,0.11,3.792,15.8279
0,21,0,176,114693,0.15,3.2631,10.091
0,21,1,447,111128,0.4,3.2631,10.091
0,42,0,159,73240,0.22,3.2631,11.2392
0,42,1,293,69678,0.42,3.2631,11.2392
0,47,0,632,481700,0.13,3.2631,11.8088
0,47,1,2223,493351,0.45,3.2631,11.8088
0,4,0,3125,515503,0.61,1.2296,9.7226
0,4,1,7113,558801,1.27,1.2296,9.7226
0,22,0,1070,552593,0.19,5.2611,10.8823
0,22,1,2518,548122,0.46,5.2611,10.8823
0,25,0,617,546215,0.11,3.2631,11.8118
0,25,1,1776,542836,0.33,3.2631,11.8118
0,37,0,1060,494731,0.21,3.2631,11.8118
0,37,1,2490,502146,0.5,3.2631,11.8118
0,9,0,671,290133,0.23,2.9034,11.6429
0,9,1,1996,302254,0.66,2.9034,11.6429
0,49,0,125,86617,0.14,3.2631,11.8118
0,49,1,460,84748,0.54,3.2631,11.8118
0,8,0,1060,188155,0.56,3.2631,10.7
0,8,1,1723,184035,0.94,3.2631,10.7
0,26,0,767,241096,0.32,1.8335,11.7992
0,26,1,2042,251727,0.81,1.8335,11.7992
0,34,0,241,84416,0.29,3.2631,10.092
0,34,1,554,85885,0.65,3.2631,10.092
0,36,0,217,171226,0.13,3.2631,11.8118
0,36,1,625,178399,0.35,3.2631,11.8118
0,38,0,158,82478,0.19,3.2631,11.8118
0,38,1,377,80458,0.47,3.2631,11.8118
0,40,0,207,47977,0.43,1.6333,12.0589
0,40,1,298,46486,0.64,1.6333,12.0589
0,45,0,408,261249,0.16,1.1134,10.2299
0,45,1,1469,271394,0.54,1.1134,10.2299
0,46,0,250,95062,0.26,1.5228,5.6478
0,46,1,661,96244,0.69,1.5228,5.6478
0,1,0,276,201085,0.14,3.2631,11.8118
0,1,1,693,200505,0.35,3.2631,11.8118
0,11,0,283,262148,0.11,4.3717,11.8663
0,11,1,1024,264134,0.39,4.3717,11.8663
0,12,0,141,108781,0.13,3.2631,11.8118
0,12,1,225,105971,0.21,3.2631,11.8118
0,19,0,166,132200,0.13,3.2631,5.256
0,19,1,314,125531,0.25,3.2631,5.256
0,43,0,627,358439,0.17,2.9287,6.3324
0,43,1,1068,347143,0.31,2.9287,6.3324
0,6,0,3162,2703747,0.12,5.6978,15.9587
0,6,1,15466,2814529,0.55,5.6978,15.9587
0,17,0,411,378879,0.11,3.4098,12.3267
0,17,1,1203,372721,0.32,3.4098,12.3267
0,27,0,403,223077,0.18,3.2177,14.1716
0,27,1,1192,215135,0.55,3.2177,14.1716
0,41,0,543,407510,0.13,4.3608,12.8321
0,41,1,2519,399394,0.63,4.3608,12.8321
0,2,0,1013,924452,0.11,3.5353,13.3098
0,2,1,3591,928757,0.39,3.5353,13.3098
0,10,0,360,297669,0.12,3.1679,12.6523
0,10,1,676,296255,0.23,3.1679,12.6523
0,44,0,930,1265539,0.07,2.9603,12.7479
0,44,1,3235,1296975,0.25,2.9603,12.7479
0,5,0,342,343428,0.1,5.2046,8.3991
0,5,1,1058,348413,0.3,5.2046,8.3991
0,13,0,130,206095,0.06,5.1063,9.8227
0,13,1,537,206406,0.26,5.1063,9.8227
0,0,0,1045,549265,0.19,3.2631,12.4681
0,0,1,3747,591913,0.63,3.2631,12.4681
0,28,0,227,169176,0.13,3.2631,7.0221
0,28,1,657,178452,0.37,3.2631,7.0221
0,33,0,342,158517,0.22,3.2631,11.8118
0,33,1,1484,169670,0.87,3.2631,11.8118
0,35,0,824,463897,0.18,3.2631,11.8118
0,35,1,2198,491025,0.45,3.2631,11.8118
0,29,0,5344,3097459,0.17,4.6842,12.3612
0,29,1,15856,3328114,0.48,4.6842,12.3612
0,30,0,1143,737239,0.16,2.5646,13.1282
0,30,1,3416,724690,0.47,2.5646,13.1282
0,32,0,1085,319090,0.34,3.2631,11.821
0,32,1,1370,320933,0.43,3.2631,11.821
0,48,0,551,159551,0.35,2.9381,9.2195
0,48,1,1383,161015,0.86,2.9381,9.2195
0,7,0,1193,559733,0.21,10.4966,11.7879
0,7,1,4142,595976,0.69,10.4966,11.7879
0,16,0,1014,346871,0.29,3.2631,10.7956
0,16,1,1873,361550,0.52,3.2631,10.7956
0,24,0,231,160318,0.14,3.2631,11.021
0,24,1,1057,160633,0.66,3.2631,11.021
7,3,0,30,350979,0.01,5.4553,14.1334
7,3,1,0,338341,0.0,5.4553,14.1334
7,14,0,8,620463,0.0,15.1766,15.8576
7,14,1,0,624899,0.0,15.1766,15.8576
7,15,0,2,394505,0.0,4.0007,13.0147
7,15,1,0,408212,0.0,4.0007,13.0147
7,18,0,0,458053,0.0,6.7975,19.4396
7,18,1,0,464408,0.0,6.7975,19.4396
7,20,0,7,257850,0.0,6.4065,17.6352
7,20,1,0,262130,0.0,6.4065,17.6352
7,23,0,22,333760,0.01,3.7175,17.2322
7,23,1,10,333500,0.0,3.7175,17.2322
7,31,0,0,789052,0.0,3.6226,12.4383
7,31,1,0,809085,0.0,3.6226,12.4383
7,39,0,26,947826,0.0,3.792,15.8279
7,39,1,16,984746,0.0,3.792,15.8279
7,21,0,0,114693,0.0,3.2631,10.091
7,21,1,7,111128,0.01,3.2631,10.091
7,42,0,0,73240,0.0,3.2631,11.2392
7,42,1,0,69678,0.0,3.2631,11.2392
7,47,0,39,481700,0.01,3.2631,11.8088
7,47,1,22,493351,0.0,3.2631,11.8088
7,4,0,87,515503,0.02,1.2296,9.7226
7,4,1,54,558801,0.01,1.2296,9.7226
7,22,0,40,552593,0.01,5.2611,10.8823
7,22,1,40,548122,0.01,5.2611,10.8823
7,25,0,58,546215,0.01,3.2631,11.8118
7,25,1,42,542836,0.01,3.2631,11.8118
7,37,0,119,494731,0.02,3.2631,11.8118
7,37,1,19,502146,0.0,3.2631,11.8118
7,9,0,20,290133,0.01,2.9034,11.6429
7,9,1,1,302254,0.0,2.9034,11.6429
7,49,0,0,86617,0.0,3.2631,11.8118
7,49,1,0,84748,0.0,3.2631,11.8118
7,8,0,35,188155,0.02,3.2631,10.7
7,8,1,5,184035,0.0,3.2631,10.7
7,26,0,2,241096,0.0,1.8335,11.7992
7,26,1,90,251727,0.04,1.8335,11.7992
7,34,0,0,84416,0.0,3.2631,10.092
7,34,1,0,85885,0.0,3.2631,10.092
7,36,0,0,171226,0.0,3.2631,11.8118
7,36,1,9,178399,0.01,3.2631,11.8118
7,38,0,0,82478,0.0,3.2631,11.8118
7,38,1,0,80458,0.0,3.2631,11.8118
7,40,0,0,47977,0.0,1.6333,12.0589
7,40,1,0,46486,0.0,1.6333,12.0589
7,45,0,1,261249,0.0,1.1134,10.2299
7,45,1,5,271394,0.0,1.1134,10.2299
7,46,0,11,95062,0.01,1.5228,5.6478
7,46,1,8,96244,0.01,1.5228,5.6478
7,1,0,0,201085,0.0,3.2631,11.8118
7,1,1,4,200505,0.0,3.2631,11.8118
7,11,0,1,262148,0.0,4.3717,11.8663
7,11,1,0,264134,0.0,4.3717,11.8663
7,12,0,8,108781,0.01,3.2631,11.8118
7,12,1,0,105971,0.0,3.2631,11.8118
7,19,0,8,132200,0.01,3.2631,5.256
7,19,1,0,125531,0.0,3.2631,5.256
7,43,0,24,358439,0.01,2.9287,6.3324
7,43,1,89,347143,0.03,2.9287,6.3324
7,6,0,308,2703747,0.01,5.6978,15.9587
7,6,1,309,2814529,0.01,5.6978,15.9587
7,17,0,12,378879,0.0,3.4098,12.3267
7,17,1,14,372721,0.0,3.4098,12.3267
7,27,0,20,223077,0.01,3.2177,14.1716
7,27,1,23,215135,0.01,3.2177,14.1716
7,41,0,29,407510,0.01,4.3608,12.8321
7,41,1,0,399394,0.0,4.3608,12.8321
7,2,0,35,924452,0.0,3.5353,13.3098
7,2,1,14,928757,0.0,3.5353,13.3098
7,10,0,12,297669,0.0,3.1679,12.6523
7,10,1,0,296255,0.0,3.1679,12.6523
7,44,0,23,1265539,0.0,2.9603,12.7479
7,44,1,63,1296975,0.0,2.9603,12.7479
7,5,0,0,343428,0.0,5.2046,8.3991
7,5,1,13,348413,0.0,5.2046,8.3991
7,13,0,0,206095,0.0,5.1063,9.8227
7,13,1,4,206406,0.0,5.1063,9.8227
7,0,0,25,549265,0.0,3.2631,12.4681
7,0,1,159,591913,0.03,3.2631,12.4681
7,28,0,28,169176,0.02,3.2631,7.0221
7,28,1,11,178452,0.01,3.2631,7.0221
7,33,0,0,158517,0.0,3.2631,11.8118
7,33,1,0,169670,0.0,3.2631,11.8118
7,35,0,18,463897,0.0,3.2631,11.8118
7,35,1,142,491025,0.03,3.2631,11.8118
7,29,0,32,3097459,0.0,4.6842,12.3612
7,29,1,73,3328114,0.0,4.6842,12.3612
7,30,0,13,737239,0.0,2.5646,13.1282
7,30,1,60,724690,0.01,2.5646,13.1282
7,32,0,33,319090,0.01,3.2631,11.821
7,32,1,14,320933,0.0,3.2631,11.821
7,48,0,0,159551,0.0,2.9381,9.2195
7,48,1,0,161015,0.0,2.9381,9.2195
7,7,0,7,559733,0.0,10.4966,11.7879
7,7,1,28,595976,0.0,10.4966,11.7879
7,16,0,29,346871,0.01,3.2631,10.7956
7,16,1,2,361550,0.0,3.2631,10.7956
7,24,0,0,160318,0.0,3.2631,11.021
7,24,1,3,160633,0.0,3.2631,11.021
7,3,0,9638,350979,2.75,5.4553,14.1334
7,3,1,7896,338341,2.33,5.4553,14.1334
7,14,0,16471,620463,2.65,15.1766,15.8576
7,14,1,12612,624899,2.02,15.1766,15.8576
7,15,0,13264,394505,3.36,4.0007,13.0147
7,15,1,10469,408212,2.56,4.0007,13.0147
7,18,0,10861,458053,2.37,6.7975,19.4396
7,18,1,8926,464408,1.92,6.7975,19.4396
7,20,0,4615,257850,1.79,6.4065,17.6352
7,20,1,3653,262130,1.39,6.4065,17.6352
7,23,0,11433,333760,3.43,3.7175,17.2322
7,23,1,10199,333500,3.06,3.7175,17.2322
7,31,0,17581,789052,2.23,3.6226,12.4383
7,31,1,12802,809085,1.58,3.6226,12.4383
7,39,0,20288,947826,2.14,3.792,15.8279
7,39,1,15538,984746,1.58,3.792,15.8279
7,21,0,4482,114693,3.91,3.2631,10.091
7,21,1,3931,111128,3.54,3.2631,10.091
7,42,0,3034,73240,4.14,3.2631,11.2392
7,42,1,2084,69678,2.99,3.2631,11.2392
7,47,0,16827,481700,3.49,3.2631,11.8088
7,47,1,16967,493351,3.44,3.2631,11.8088
7,4,0,23177,515503,4.5,1.2296,9.7226
7,4,1,21998,558801,3.94,1.2296,9.7226
7,22,0,12958,552593,2.34,5.2611,10.8823
7,22,1,11608,548122,2.12,5.2611,10.8823
7,25,0,9936,546215,1.82,3.2631,11.8118
7,25,1,10237,542836,1.89,3.2631,11.8118
7,37,0,16765,494731,3.39,3.2631,11.8118
7,37,1,17884,502146,3.56,3.2631,11.8118
7,9,0,8169,290133,2.82,2.9034,11.6429
7,9,1,8912,302254,2.95,2.9034,11.6429
7,49,0,4308,86617,4.97,3.2631,11.8118
7,49,1,4246,84748,5.01,3.2631,11.8118
7,8,0,6177,188155,3.28,3.2631,10.7
7,8,1,6240,184035,3.39,3.2631,10.7
7,26,0,13948,241096,5.79,1.8335,11.7992
7,26,1,14414,251727,5.73,1.8335,11.7992
7,34,0,2523,84416,2.99,3.2631,10.092
7,34,1,2710,85885,3.16,3.2631,10.092
7,36,0,5538,171226,3.23,3.2631,11.8118
7,36,1,4667,178399,2.62,3.2631,11.8118
7,38,0,2306,82478,2.8,3.2631,11.8118
7,38,1,2363,80458,2.94,3.2631,11.8118
7,40,0,2742,47977,5.72,1.6333,12.0589
7,40,1,2895,46486,6.23,1.6333,12.0589
7,45,0,8291,261249,3.17,1.1134,10.2299
7,45,1,7850,271394,2.89,1.1134,10.2299
7,46,0,3993,95062,4.2,1.5228,5.6478
7,46,1,4039,96244,4.2,1.5228,5.6478
7,1,0,9610,201085,4.78,3.2631,11.8118
7,1,1,8124,200505,4.05,3.2631,11.8118
7,11,0,12922,262148,4.93,4.3717,11.8663
7,11,1,12528,264134,4.74,4.3717,11.8663
7,12,0,5956,108781,5.48,3.2631,11.8118
7,12,1,5167,105971,4.88,3.2631,11.8118
7,19,0,2562,132200,1.94,3.2631,5.256
7,19,1,1782,125531,1.42,3.2631,5.256
7,43,0,10651,358439,2.97,2.9287,6.3324
7,43,1,11215,347143,3.23,2.9287,6.3324
7,6,0,82525,2703747,3.05,5.6978,15.9587
7,6,1,73614,2814529,2.62,5.6978,15.9587
7,17,0,8921,378879,2.35,3.4098,12.3267
7,17,1,8232,372721,2.21,3.4098,12.3267
7,27,0,3854,223077,1.73,3.2177,14.1716
7,27,1,3184,215135,1.48,3.2177,14.1716
7,41,0,8985,407510,2.2,4.3608,12.8321
7,41,1,8122,399394,2.03,4.3608,12.8321
7,2,0,22679,924452,2.45,3.5353,13.3098
7,2,1,19214,928757,2.07,3.5353,13.3098
7,10,0,5559,297669,1.87,3.1679,12.6523
7,10,1,4357,296255,1.47,3.1679,12.6523
7,44,0,27952,1265539,2.21,2.9603,12.7479
7,44,1,22939,1296975,1.77,2.9603,12.7479
7,5,0,20997,343428,6.11,5.2046,8.3991
7,5,1,16965,348413,4.87,5.2046,8.3991
7,13,0,6543,206095,3.17,5.1063,9.8227
7,13,1,5652,206406,2.74,5.1063,9.8227
7,0,0,23269,549265,4.24,3.2631,12.4681
7,0,1,20785,591913,3.51,3.2631,12.4681
7,28,0,7861,169176,4.65,3.2631,7.0221
7,28,1,5999,178452,3.36,3.2631,7.0221
7,33,0,10950,158517,6.91,3.2631,11.8118
7,33,1,9370,169670,5.52,3.2631,11.8118
7,35,0,24002,463897,5.17,3.2631,11.8118
7,35,1,23818,491025,4.85,3.2631,11.8118
7,29,0,89346,3097459,2.88,4.6842,12.3612
7,29,1,100525,3328114,3.02,4.6842,12.3612
7,30,0,25738,737239,3.49,2.5646,13.1282
7,30,1,23246,724690,3.21,2.5646,13.1282
7,32,0,9975,319090,3.13,3.2631,11.821
7,32,1,9034,320933,2.81,3.2631,11.821
7,48,0,5303,159551,3.32,2.9381,9.2195
7,48,1,3809,161015,2.37,2.9381,9.2195
7,7,0,13116,559733,2.34,10.4966,11.7879
7,7,1,9998,595976,1.68,10.4966,11.7879
7,16,0,11586,346871,3.34,3.2631,10.7956
7,16,1,11053,361550,3.06,3.2631,10.7956
7,24,0,6651,160318,4.15,3.2631,11.021
7,24,1,7056,160633,4.39,3.2631,11.021
6,3,0,3282,351692,0.93,5.5605,12.9603
6,3,1,745,340742,0.22,5.5605,12.9603
6,14,0,6111,620255,0.99,10.8907,13.7762
6,14,1,1329,626129,0.21,10.8907,13.7762
6,15,0,3102,393021,0.79,4.8236,9.8998
6,15,1,607,406913,0.15,4.8236,9.8998
6,18,0,3853,457350,0.84,6.5185,14.0067
6,18,1,909,464159,0.2,6.5185,14.0067
6,20,0,2251,258223,0.87,5.3414,14.8461
6,20,1,357,262104,0.14,5.3414,14.8461
6,23,0,2599,329817,0.79,4.1617,15.9922
6,23,1,338,331830,0.1,4.1617,15.9922
6,31,0,6805,794597,0.86,4.7407,13.3562
6,31,1,1652,816131,0.2,4.7407,13.3562
6,39,0,8114,948402,0.86,3.1887,13.9991
6,39,1,1659,986621,0.17,3.1887,13.9991
6,21,0,1325,114082,1.16,2.7978,9.2953
6,21,1,213,110694,0.19,2.7978,9.2953
6,42,0,575,72053,0.8,2.7978,8.7482
6,42,1,80,69039,0.12,2.7978,8.7482
6,47,0,6439,479277,1.34,1.5205,9.3128
6,47,1,1522,492530,0.31,1.5205,9.3128
6,4,0,8641,511725,1.69,1.3897,9.3435
6,4,1,2309,555700,0.42,1.3897,9.3435
6,22,0,5285,554043,0.95,2.4844,9.5374
6,22,1,1334,551088,0.24,2.4844,9.5374
6,25,0,4725,548570,0.86,2.7978,10.1163
6,25,1,1599,546305,0.29,2.7978,10.1163
6,37,0,3930,496580,0.79,2.7978,10.1163
6,37,1,1277,504881,0.25,2.7978,10.1163
6,9,0,2972,288490,1.03,2.1939,9.9813
6,9,1,857,301299,0.28,2.1939,9.9813
6,49,0,1191,85504,1.39,2.7978,10.1163
6,49,1,178,83869,0.21,2.7978,10.1163
6,8,0,2370,185851,1.28,1.4516,9.3898
6,8,1,792,182933,0.43,1.4516,9.3898
6,26,0,4843,238892,2.03,6.911,10.6039
6,26,1,735,249864,0.29,6.911,10.6039
6,34,0,1261,83596,1.51,1.257,9.4114
6,34,1,265,85074,0.31,1.257,9.4114
6,36,0,1782,169856,1.05,2.7978,10.1163
6,36,1,264,177184,0.15,2.7978,10.1163
6,38,0,497,81577,0.61,2.7978,10.1163
6,38,1,170,79628,0.21,2.7978,10.1163
6,40,0,402,47429,0.85,1.2275,10.9528
6,40,1,206,45944,0.45,1.2275,10.9528
6,45,0,4080,260193,1.57,1.6792,10.1163
6,45,1,925,270655,0.34,1.6792,10.1163
6,46,0,1580,93834,1.68,1.5696,4.6845
6,46,1,317,95044,0.33,1.5696,4.6845
6,1,0,1781,199610,0.89,4.3886,10.1249
6,1,1,332,199483,0.17,4.3886,10.1249
6,11,0,4042,260099,1.55,5.8764,10.1249
6,11,1,582,262535,0.22,5.8764,10.1249
6,12,0,825,107103,0.77,2.7978,10.1163
6,12,1,122,104253,0.12,2.7978,10.1163
6,19,0,1131,131393,0.86,2.7978,4.1723
6,19,1,153,125432,0.12,2.7978,4.1723
6,43,0,5111,356858,1.43,2.1081,5.6537
6,43,1,620,346708,0.18,2.1081,5.6537
6,6,0,39262,2688360,1.46,5.2221,13.5186
6,6,1,10850,2811720,0.39,5.2221,13.5186
6,17,0,4161,377132,1.1,3.2445,11.1049
6,17,1,1042,372890,0.28,3.2445,11.1049
6,27,0,1975,221431,0.89,2.9944,11.0513
6,27,1,644,214407,0.3,2.9944,11.0513
6,41,0,6011,404395,1.49,4.5075,10.4048
6,41,1,1572,398329,0.39,4.5075,10.4048
6,2,0,7959,923244,0.86,2.5523,11.8202
6,2,1,2427,929489,0.26,2.5523,11.8202
6,10,0,4055,293197,1.38,2.7555,11.4067
6,10,1,488,293499,0.17,2.7555,11.4067
6,44,0,14118,1256654,1.12,3.2329,9.7364
6,44,1,3646,1292282,0.28,3.2329,9.7364
6,5,0,4126,342996,1.2,2.0027,7.9132
6,5,1,540,347893,0.16,2.0027,7.9132
6,13,0,3063,204817,1.5,2.1167,7.6957
6,13,1,484,205318,0.24,2.1167,7.6957
6,0,0,7915,547666,1.45,2.7978,9.5505
6,0,1,2017,590224,0.34,2.7978,9.5505
6,28,0,1510,167476,0.9,2.7978,6.1687
6,28,1,317,177127,0.18,2.7978,6.1687
6,33,0,2159,157066,1.37,2.7978,10.1163
6,33,1,571,168074,0.34,2.7978,10.1163
6,35,0,5011,462880,1.08,2.7978,10.1163
6,35,1,1646,490207,0.34,2.7978,10.1163
6,29,0,33490,3085179,1.09,4.4169,10.2318
6,29,1,10282,3326346,0.31,4.4169,10.2318
6,30,0,6900,735778,0.94,1.8883,9.7233
6,30,1,1241,726493,0.17,1.8883,9.7233
6,32,0,3197,317993,1.01,2.7978,9.2048
